YEAR,MONTH_NAME,BEGIN_HOUR,STATE,WFO,TOR_LENGTH,TOR_WIDTH,DURATION_MINUTES,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,HIGH_PROPERTY_DAMAGE
2008,June,17,MINNESOTA,FGF,1.78,25.0,3,3.0,SW,46.75,-95.3,46.7655,-95.27,1
2008,June,18,NORTH DAKOTA,FGF,3.58,25.0,7,4.0,NE,46.97,-97.76,46.95,-97.69,0
2008,June,18,NORTH DAKOTA,FGF,1.52,25.0,2,2.0,NW,46.95,-97.69,46.9501,-97.6578,0
2008,June,1,NEBRASKA,OAX,2.71,440.0,3,1.0,SW,41.1909,-96.1364,41.2279,-96.1187,0
2008,June,13,WISCONSIN,MKX,8.63,3520.0,18,1.0,ENE,43.5333,-89.2631,43.4956,-89.0988,1
2008,June,18,MINNESOTA,MPX,0.42,25.0,1,2.0,NW,44.3257,-94.7593,44.3307,-94.7545,1
2008,June,20,MINNESOTA,MPX,0.33,25.0,1,2.0,ENE,44.5671,-94.1764,44.5687,-94.17,0
2008,June,20,INDIANA,LMK,0.42,30.0,1,1.0,W,38.3684,-86.1169,38.3675,-86.1092,0
2008,June,20,INDIANA,LMK,0.75,50.0,1,1.0,NE,38.382,-86.0885,38.3811,-86.0748,0
2008,June,19,INDIANA,LMK,0.26,15.0,0,3.0,NE,38.1536,-86.1442,38.1536,-86.1442,0
2008,June,18,MINNESOTA,MPX,1.97,25.0,3,3.0,WNW,44.3517,-94.6826,44.3795,-94.6733,1
2008,June,18,MINNESOTA,MPX,0.58,25.0,2,4.0,WSW,44.2002,-94.8721,44.2074,-94.8661,1
2008,June,17,IOWA,OAX,7.49,440.0,9,6.0,SE,41.8641,-96.0191,41.8987,-95.8811,0
2008,June,18,MINNESOTA,FGF,1.5,50.0,3,3.0,SSW,46.93,-94.86,46.9495,-94.8,1
2008,June,19,MINNESOTA,FGF,3.07,100.0,6,5.0,NW,47.1,-95.29,47.1436,-95.277,1
2008,June,19,NEBRASKA,OAX,0.21,40.0,1,2.0,N,40.209,-97.08,40.212,-97.0804,0
2008,June,19,MINNESOTA,FGF,2.42,100.0,4,8.0,S,47.1415,-95.22,47.15,-95.17,1
2008,June,19,MINNESOTA,FGF,3.0,100.0,6,9.0,WSW,47.15,-95.17,47.2,-95.1278,1
2008,May,17,NEW YORK,BGM,0.58,250.0,2,2.0,NW,43.353,-75.7774,43.3542,-75.7676,0
2008,June,23,NEBRASKA,GID,5.06,75.0,6,6.0,SSW,40.78,-100.03,40.8045,-99.9389,0
2008,May,11,ALABAMA,HUN,3.49,250.0,5,2.0,WNW,34.7377,-87.4677,34.7698,-87.4202,1
2008,June,12,WISCONSIN,MKX,2.2,100.0,6,3.0,NNW,43.686,-89.5995,43.6695,-89.5606,1
2008,June,16,MINNESOTA,FGF,2.12,50.0,5,3.0,NW,46.3107,-96.3644,46.309,-96.32,1
2008,June,17,MINNESOTA,FGF,2.62,50.0,5,3.0,WNW,46.2966,-96.1281,46.2982,-96.0732,1
2008,June,18,VIRGINIA,RNK,1.62,60.0,3,2.0,SW,37.2507,-79.9683,37.2388,-79.943,1
2008,June,15,IOWA,OAX,0.32,40.0,3,6.0,E,41.1903,-95.317,41.1871,-95.3127,0
2008,June,19,NEBRASKA,OAX,6.47,880.0,8,4.0,ENE,41.0447,-96.7367,41.0535,-96.6131,0
2008,June,14,WISCONSIN,MKX,0.68,25.0,1,3.0,NE,43.4141,-89.0178,43.4109,-89.005,0
2008,June,16,WISCONSIN,MKX,1.61,50.0,2,4.0,N,42.7044,-89.7932,42.7234,-89.7746,0
2008,June,16,WISCONSIN,MKX,1.28,50.0,2,1.0,WNW,42.7747,-89.5052,42.7814,-89.4816,0
2008,June,16,WISCONSIN,MKX,7.84,100.0,12,3.0,E,42.8022,-89.6946,42.8569,-89.559,0
2008,June,17,WISCONSIN,MKX,2.56,50.0,2,3.0,SSW,42.9276,-89.1422,42.9549,-89.1081,0
2008,June,17,WISCONSIN,MKX,0.09,20.0,1,2.0,SSE,43.4693,-88.5261,43.4702,-88.5249,0
2008,June,15,NEBRASKA,GID,3.61,25.0,2,5.0,ENE,41.3572,-98.634,41.3758,-98.569,0
2008,June,14,WISCONSIN,MKX,0.14,50.0,1,1.0,ENE,43.0823,-88.8384,43.0828,-88.8356,0
2008,June,16,WISCONSIN,MKX,0.12,20.0,1,2.0,S,42.8585,-88.4755,42.8597,-88.4736,0
2008,June,17,NEW YORK,OKX,1.45,100.0,5,1.0,N,41.5402,-74.0982,41.5385,-74.0704,0
2008,June,15,WISCONSIN,MKX,5.34,50.0,9,1.0,WNW,43.5607,-89.1235,43.5644,-89.0169,0
2008,June,15,WISCONSIN,MKX,0.24,20.0,1,1.0,SSW,43.6705,-89.0365,43.6704,-89.0317,0
2008,June,14,WISCONSIN,MKX,0.21,25.0,1,1.0,NE,43.2136,-89.2582,43.2137,-89.254,0
2008,June,15,WISCONSIN,MKX,3.83,150.0,8,2.0,W,42.924,-89.2537,42.9643,-89.2017,1
2008,June,14,WISCONSIN,MKX,0.45,25.0,1,1.0,ESE,43.0901,-89.1582,43.0935,-89.1505,0
2008,June,14,WISCONSIN,MKX,0.46,25.0,1,6.0,SE,43.493,-89.0151,43.4947,-89.0063,0
2008,June,15,IOWA,ARX,0.26,30.0,4,2.0,NW,43.4505,-92.8082,43.4513,-92.8031,0
2008,June,16,IOWA,ARX,1.09,25.0,10,4.0,WSW,43.3488,-93.0212,43.356,-93.002,0
2008,June,19,IOWA,OAX,0.2,80.0,2,4.0,S,41.77,-95.34,41.7725,-95.3382,0
2008,June,13,TEXAS,LUB,0.1,25.0,0,12.0,E,33.18,-102.6311,33.18,-102.6311,0
2008,June,18,NEBRASKA,OAX,5.36,80.0,10,3.0,SW,40.97,-96.2,41.0216,-96.1232,0
2008,June,18,IOWA,OAX,0.26,60.0,2,3.0,SSW,42.13,-95.83,42.1334,-95.8276,0
2008,June,18,IOWA,OAX,0.39,60.0,3,3.0,NW,41.86,-95.38,41.8652,-95.377,0
2008,June,17,NEBRASKA,OAX,0.12,40.0,1,2.0,E,41.37,-96.24,41.3718,-96.2402,0
2008,June,18,NEBRASKA,OAX,0.22,40.0,2,1.0,SW,40.96,-96.44,40.961,-96.4361,0
2008,June,17,NEBRASKA,OAX,6.52,220.0,9,9.0,SSW,40.2905,-96.0583,40.3769,-96.0082,0
2008,June,17,NEBRASKA,OAX,0.69,100.0,2,2.0,SW,40.3995,-96.0269,40.4072,-96.0185,0
2008,June,18,NEBRASKA,OAX,3.79,440.0,6,1.0,W,41.0708,-97.2441,41.0708,-97.1713,0
2008,July,16,NEBRASKA,OAX,0.05,10.0,0,3.0,SE,40.65,-96.47,40.65,-96.47,0
2008,June,18,NEBRASKA,OAX,1.38,440.0,3,2.0,SSE,41.0467,-97.2043,41.061,-97.1858,0
2008,June,15,COLORADO,BOU,0.1,50.0,0,8.0,SE,40.0932,-103.0996,40.0932,-103.0996,0
2008,June,1,NEBRASKA,OAX,8.07,440.0,15,4.0,SW,41.2033,-96.238,41.2414,-96.0913,0
2008,June,18,IOWA,OAX,0.78,20.0,1,1.0,N,41.5112,-95.9014,41.5176,-95.889,0
2008,June,17,COLORADO,BOU,0.1,50.0,0,7.0,NE,40.32,-103.01,40.32,-103.01,0
2008,June,14,COLORADO,BOU,0.1,50.0,7,3.0,S,40.0766,-103.07,40.0766,-103.07,0
2008,June,19,NEBRASKA,OAX,5.5,220.0,10,5.0,W,41.0825,-97.1147,41.0869,-97.0093,0
2008,June,1,NEBRASKA,OAX,8.11,440.0,12,2.0,WSW,41.1381,-96.2753,41.1909,-96.136,0
2008,June,17,NEBRASKA,OAX,1.27,440.0,2,2.0,ESE,41.8043,-96.117,41.8139,-96.096,0
2008,June,15,MINNESOTA,ARX,0.05,25.0,0,3.0,NNW,43.8201,-91.673,43.8201,-91.673,0
2008,June,16,WISCONSIN,ARX,6.0,200.0,10,2.0,ENE,43.8369,-91.0727,43.8327,-90.9525,0
2008,June,17,IOWA,OAX,5.47,440.0,9,3.0,WNW,41.8137,-96.1013,41.8641,-96.0191,0
2008,June,16,IOWA,DVN,0.01,25.0,0,1.0,W,40.8704,-91.8335,40.8704,-91.8335,0
2008,July,16,WEST VIRGINIA,PBZ,3.51,100.0,7,1.0,N,39.72,-79.53,39.6898,-79.477,1
2008,July,17,NORTH DAKOTA,BIS,0.5,30.0,3,5.0,ESE,47.0023,-100.6719,46.9995,-100.6621,0
2008,July,14,NORTH DAKOTA,BIS,0.52,25.0,2,17.0,NNE,47.5773,-102.4907,47.575,-102.48,0
2008,May,22,NEBRASKA,OAX,10.81,440.0,18,3.0,SSE,40.3405,-96.7058,40.3523,-96.5012,1
2008,June,18,NEBRASKA,OAX,8.67,880.0,10,3.0,E,40.0844,-95.5227,40.2056,-95.4801,0
2008,June,14,COLORADO,BOU,0.1,50.0,0,22.0,NNE,39.99,-104.07,39.99,-104.07,0
2008,June,17,NEBRASKA,OAX,2.58,100.0,4,9.0,SSW,40.2905,-96.0583,40.3277,-96.0542,0
2008,June,16,WYOMING,UNR,0.02,10.0,1,20.0,W,43.72,-105.8705,43.72,-105.8705,0
2008,May,6,GEORGIA,FFC,2.82,100.0,4,2.0,NNW,32.28,-82.24,32.31,-82.23,0
2008,June,21,KANSAS,EAX,1.0,25.0,3,2.0,NE,38.0905,-94.674,38.1007,-94.661,0
2008,June,19,KANSAS,EAX,0.16,25.0,1,4.0,SSW,39.0865,-94.9657,39.087,-94.9628,0
2008,June,18,NORTH DAKOTA,BIS,0.18,30.0,5,1.0,E,46.83,-101.16,46.8283,-101.157,0
2008,June,13,MICHIGAN,APX,0.75,200.0,2,3.0,WNW,44.7705,-83.5921,44.7665,-83.5778,0
2008,June,22,NEBRASKA,GID,0.1,25.0,0,0.0,N,40.53,-99.63,40.53,-99.63,0
2008,June,14,TEXAS,HGX,0.01,20.0,3,49.0,SSW,29.95,-96.04,29.95,-96.04,0
2008,June,17,IOWA,OAX,4.8,220.0,11,6.0,S,40.9384,-95.807,41.0074,-95.796,0
2008,June,20,TEXAS,HGX,0.1,25.0,0,5.0,NNW,29.03,-96.71,29.03,-96.71,0
2008,June,15,MICHIGAN,APX,1.08,100.0,2,3.0,N,44.3639,-84.122,44.377,-84.11,0
2008,June,20,MICHIGAN,APX,1.04,425.0,2,6.0,E,44.2181,-86.1517,44.2268,-86.1345,0
2008,June,17,IOWA,OAX,5.13,440.0,15,1.0,S,41.0,-95.4,40.9631,-95.4853,0
2008,May,19,NEBRASKA,OAX,0.85,40.0,1,2.0,SE,40.8045,-97.1974,40.8077,-97.1817,0
2008,July,16,NORTH DAKOTA,BIS,0.77,30.0,11,1.0,NNW,46.4634,-101.408,46.4634,-101.392,0
2008,June,18,ILLINOIS,DVN,0.01,25.0,0,1.0,WNW,41.3869,-90.6873,41.3869,-90.6873,0
2008,June,19,NORTH DAKOTA,BIS,0.43,35.0,5,7.0,SSE,46.73,-101.04,46.7272,-101.032,0
2008,June,22,NEBRASKA,GID,0.1,25.0,0,1.0,W,40.58,-99.75,40.58,-99.75,0
2008,June,12,MISSOURI,SGF,3.95,300.0,12,0.0,E,38.0204,-94.1166,37.9837,-94.0609,1
2008,June,18,MISSOURI,EAX,9.74,100.0,10,3.0,SSW,40.2056,-95.4801,40.258,-95.3826,1
2008,June,15,ILLINOIS,ILX,0.8,20.0,2,0.0,WNW,40.5727,-88.6254,40.568,-88.6139,0
2008,June,15,TEXAS,LUB,0.6,50.0,10,3.0,NNE,33.3735,-102.1785,33.3655,-102.1825,0
2008,June,15,ILLINOIS,ILX,5.0,200.0,7,3.0,NNE,39.4043,-88.333,39.4327,-88.2489,1
2008,June,12,WISCONSIN,ARX,2.91,50.0,2,2.0,NE,43.6905,-89.6052,43.686,-89.5995,0
2008,June,8,MINNESOTA,FGF,7.29,400.0,10,4.0,WNW,46.98,-95.02,47.0805,-94.9726,0
2008,June,8,MINNESOTA,FGF,5.93,75.0,9,3.0,NNE,46.9901,-94.9257,47.0633,-94.86,1
2008,June,9,MINNESOTA,FGF,0.55,30.0,2,3.0,ESE,46.85,-94.72,46.8465,-94.6876,1
2008,June,8,MINNESOTA,FGF,2.42,150.0,8,3.0,S,47.16,-94.99,47.1945,-94.9803,1
2008,June,17,MISSOURI,EAX,0.1,25.0,1,1.0,E,40.48,-95.62,40.48,-95.62,0
2008,June,13,MISSOURI,SGF,6.63,300.0,8,4.0,WSW,37.9828,-94.0611,37.9396,-93.9523,0
2008,June,19,ILLINOIS,ILX,6.7,75.0,20,1.0,E,39.55,-90.4112,39.5929,-90.2962,0
2008,June,18,MISSOURI,EAX,4.42,25.0,3,1.0,W,40.2,-95.389,40.2187,-95.3661,0
2008,June,19,INDIANA,IND,1.05,175.0,1,1.0,SSW,39.3675,-86.6308,39.3749,-86.6137,0
2008,June,19,NORTH DAKOTA,FGF,0.2,25.0,1,2.0,W,47.97,-99.57,47.97,-99.57,0
2008,June,18,MISSOURI,EAX,10.48,100.0,5,1.0,ESE,40.42,-95.36,40.2691,-95.3792,1
2008,June,17,IOWA,FSD,5.73,300.0,10,2.0,NNE,42.98,-95.54,43.06,-95.51,1
2008,June,23,MISSOURI,EAX,0.25,25.0,2,1.0,SW,39.0864,-93.5623,39.0973,-93.5307,0
2008,June,22,MISSOURI,EAX,0.27,50.0,1,0.0,N,38.17,-94.52,38.1715,-94.5154,0
2008,June,19,SOUTH DAKOTA,FSD,2.56,100.0,5,3.0,SSW,43.73,-96.77,43.76,-96.74,0
2008,June,17,KENTUCKY,ILN,0.21,25.0,4,1.0,W,38.8308,-84.2932,38.833,-84.2906,0
2008,June,20,OKLAHOMA,AMA,12.02,200.0,15,6.0,NW,36.6814,-100.8965,36.5187,-100.82,1
2008,June,17,OKLAHOMA,AMA,0.27,25.0,1,4.0,N,36.6279,-102.78,36.6269,-102.7754,0
2008,June,18,SOUTH DAKOTA,ABR,0.32,50.0,2,1.0,N,45.1,-100.8,45.0972,-100.7948,0
2008,June,16,WISCONSIN,MKX,4.41,100.0,8,2.0,WNW,42.8569,-89.559,42.9023,-89.4976,0
2008,June,16,ILLINOIS,LOT,14.12,200.0,27,3.0,SE,41.2026,-88.2007,41.3443,-88.005,1
2008,August,11,COLORADO,BOU,0.1,50.0,5,2.0,ESE,40.14,-103.14,40.14,-103.14,0
2008,August,15,COLORADO,BOU,0.1,50.0,0,15.0,SE,39.58,-104.52,39.58,-104.52,0
2008,July,17,KANSAS,ICT,0.42,40.0,1,6.0,SE,38.26,-98.81,38.2643,-98.8045,0
2008,July,17,KANSAS,ICT,0.31,40.0,1,2.0,ESE,38.34,-98.81,38.3391,-98.8044,0
2008,June,18,SOUTH DAKOTA,ABR,1.19,100.0,4,8.0,N,45.14,-101.1,45.13,-101.0801,0
2008,June,17,ILLINOIS,LOT,4.1,150.0,11,1.0,W,41.4698,-87.7387,41.5054,-87.6754,1
2008,June,15,NEBRASKA,LBF,10.22,50.0,10,13.0,SSW,42.4318,-99.234,42.5518,-99.1166,1
2008,June,18,NEBRASKA,LBF,0.2,20.0,0,15.0,SW,42.13,-100.83,42.13,-100.83,0
2008,May,16,MISSOURI,LSX,3.35,70.0,4,2.0,NW,40.0154,-91.74,40.0307,-91.6799,0
2008,September,16,NEW MEXICO,ABQ,0.1,10.0,0,1.0,NW,34.6102,-105.2124,34.6102,-105.2124,0
2008,May,16,MISSOURI,LSX,3.25,50.0,5,3.0,SW,39.4693,-91.5698,39.4872,-91.5134,0
2008,June,14,NEBRASKA,LBF,19.63,30.0,20,0.0,NE,42.2043,-99.464,42.4318,-99.234,0
2008,May,6,GEORGIA,CHS,4.5,200.0,5,10.0,NW,32.31,-82.23,32.29,-82.13,1
2008,August,16,NORTH CAROLINA,MHX,0.1,50.0,1,2.0,W,35.0681,-77.4026,35.0681,-77.4026,0
2008,July,20,MINNESOTA,FGF,0.2,25.0,0,1.0,W,47.78,-94.4515,47.78,-94.4515,0
2008,July,17,MINNESOTA,FGF,1.0,25.0,3,5.0,N,47.25,-95.93,47.25,-95.92,0
2008,June,22,NEBRASKA,LBF,0.1,20.0,0,23.0,SW,41.82,-101.35,41.82,-101.35,0
2008,July,14,NEBRASKA,LBF,0.2,20.0,42,15.0,W,40.85,-102.007,40.85,-102.007,0
2008,July,7,TEXAS,EWX,0.01,30.0,0,6.0,SE,29.0157,-98.0393,29.0157,-98.0393,0
2008,July,8,TEXAS,EWX,0.29,30.0,5,2.0,SSE,29.391,-98.4825,29.3932,-98.4866,1
2008,July,17,WISCONSIN,MKX,1.02,50.0,2,3.0,WSW,43.6068,-88.8234,43.6115,-88.8041,0
2008,July,18,WISCONSIN,MKX,1.14,75.0,2,4.0,SE,43.6365,-88.9889,43.6445,-88.969,0
2008,July,17,ILLINOIS,ILX,4.02,50.0,5,2.0,SSW,39.6973,-87.7148,39.7169,-87.6436,0
2008,July,16,WISCONSIN,MKX,1.15,50.0,2,1.0,W,43.6524,-89.2179,43.6535,-89.195,1
2008,August,15,COLORADO,PUB,1.3,100.0,9,7.0,SSE,39.0253,-104.1246,39.0103,-104.116,0
2008,August,14,COLORADO,PUB,0.64,100.0,2,9.0,NNW,39.1139,-105.0898,39.1089,-105.0798,0
2008,July,16,MICHIGAN,MQT,0.09,50.0,1,1.0,S,45.91,-86.98,45.91,-86.98,0
2008,June,14,WISCONSIN,MKX,1.5,25.0,3,3.0,S,43.4109,-89.005,43.4023,-88.9775,0
2008,May,14,MINNESOTA,MPX,0.05,20.0,0,3.0,WNW,45.5966,-95.9873,45.5966,-95.9873,0
2008,July,14,FLORIDA,TBW,0.4,10.0,3,1.0,SSE,27.44,-81.3254,27.4385,-81.3316,0
2008,May,15,ILLINOIS,LSX,1.42,50.0,2,2.0,S,39.6783,-90.85,39.6795,-90.8234,0
2008,June,17,NEBRASKA,LBF,0.1,20.0,0,10.0,SE,42.18,-100.47,42.18,-100.47,0
2008,June,15,NEBRASKA,LBF,0.86,30.0,1,11.0,WSW,40.3865,-101.9306,40.3974,-101.9229,0
2008,June,19,NEBRASKA,LBF,0.1,20.0,0,5.0,W,42.55,-99.9482,42.55,-99.9482,0
2008,August,14,COLORADO,PUB,0.25,50.0,4,8.0,E,37.6278,-105.736,37.6313,-105.7348,0
2008,June,14,WISCONSIN,MKX,2.42,75.0,5,0.0,SW,43.4947,-89.0063,43.5062,-88.9606,1
2008,June,20,NEBRASKA,LBF,0.1,20.0,0,20.0,S,42.26,-99.86,42.26,-99.86,0
2008,July,18,NORTH DAKOTA,FGF,0.2,25.0,0,3.0,SSE,48.88,-97.69,48.88,-97.69,0
2008,February,16,ARKANSAS,LZK,10.82,1050.0,14,2.0,WSW,35.1703,-92.9864,35.2835,-92.8538,1
2008,July,19,SOUTH DAKOTA,UNR,0.02,30.0,1,11.0,SE,43.4543,-99.5619,43.4543,-99.5619,0
2008,July,19,MISSOURI,EAX,7.9,25.0,31,4.0,NNW,40.17,-93.5,40.0592,-93.4634,0
2008,July,14,WISCONSIN,MKX,1.5,75.0,3,0.0,SE,43.7652,-87.8427,43.7538,-87.8171,1
2008,July,17,KANSAS,DDC,0.81,50.0,2,3.0,N,38.21,-98.79,38.2123,-98.7753,0
2008,July,17,KANSAS,DDC,0.51,40.0,1,4.0,NW,38.22,-98.85,38.2207,-98.8407,0
2008,July,17,MINNESOTA,MPX,7.98,200.0,19,0.0,NE,45.0735,-95.1445,45.0881,-94.9823,0
2008,August,17,IOWA,DMX,0.62,30.0,2,1.0,NW,42.5918,-94.3611,42.5833,-94.3569,0
2008,July,17,IOWA,DMX,0.59,30.0,1,2.0,SSW,43.0001,-94.2179,42.9975,-94.2067,0
2008,July,15,IOWA,DMX,0.47,25.0,1,2.0,N,43.1102,-94.0793,43.1101,-94.07,0
2008,July,19,IOWA,DMX,0.67,25.0,1,2.0,NNW,42.0734,-92.9267,42.0689,-92.9151,0
2008,July,21,ILLINOIS,ILX,2.0,100.0,6,2.0,S,39.7769,-87.805,39.7648,-87.7708,0
2008,July,14,MINNESOTA,FGF,0.2,25.0,0,4.0,NNW,48.2535,-96.4533,48.2535,-96.4533,0
2008,July,13,IOWA,DVN,0.01,25.0,5,2.0,NNE,41.8473,-90.5407,41.8473,-90.5407,0
2008,July,16,IOWA,DVN,1.54,75.0,1,2.0,ESE,42.01,-92.04,42.01,-92.01,1
2008,July,16,MARYLAND,PBZ,4.21,150.0,17,1.0,NNW,39.6884,-79.4768,39.6301,-79.3169,1
2008,July,16,PENNSYLVANIA,PBZ,0.15,50.0,1,2.0,WSW,39.7219,-79.5326,39.7209,-79.5302,0
2008,July,18,IOWA,DMX,7.79,100.0,19,1.0,SW,41.91,-94.96,41.8855,-94.8121,1
2008,July,15,IOWA,DMX,0.27,20.0,1,1.0,NE,41.7357,-93.324,41.7333,-93.3199,0
2008,July,16,IOWA,DMX,0.2,20.0,1,2.0,WSW,41.6703,-93.055,41.6686,-93.0518,0
2008,July,15,IOWA,DMX,0.29,100.0,1,1.0,SW,41.7911,-93.5418,41.7874,-93.5392,0
2008,July,13,IOWA,DVN,3.43,100.0,15,6.0,WNW,41.9332,-90.7078,41.9,-90.6583,1
2008,July,17,IOWA,DVN,1.0,10.0,0,1.0,S,42.2155,-91.2,42.2155,-91.2,0
2008,July,15,KANSAS,ICT,0.37,40.0,1,5.0,E,38.27,-96.44,38.2731,-96.4344,0
2008,July,15,KANSAS,ICT,0.29,40.0,2,7.0,E,38.26,-96.41,38.2615,-96.405,0
2008,August,18,IOWA,DMX,0.44,25.0,1,2.0,S,42.5567,-94.3485,42.5506,-94.346,0
2008,July,12,MINNESOTA,MPX,1.0,20.0,1,3.0,ENE,44.5119,-92.6583,44.509,-92.6491,0
2008,July,20,NORTH DAKOTA,BIS,3.72,40.0,6,2.0,NE,47.0505,-100.74,47.0079,-100.6916,0
2008,July,13,NORTH DAKOTA,BIS,17.6,250.0,55,5.0,ENE,48.852,-99.917,48.86,-99.53,1
2008,July,18,MINNESOTA,MPX,2.18,25.0,4,2.0,SW,45.1225,-94.2598,45.1311,-94.2167,0
2008,July,13,NORTH DAKOTA,BIS,0.49,50.0,4,7.0,N,48.9213,-100.05,48.9175,-100.0408,0
2008,August,17,NORTH DAKOTA,FGF,0.2,25.0,0,1.0,N,47.3345,-97.73,47.3345,-97.73,0
2008,July,13,NORTH DAKOTA,BIS,1.05,30.0,4,11.0,ENE,48.9981,-100.3605,48.991,-100.34,0
2008,July,15,MINNESOTA,FGF,2.0,100.0,4,1.0,W,46.67,-95.68,46.6936,-95.6265,1
2008,February,2,GEORGIA,TAE,3.94,75.0,4,2.0,S,30.9411,-84.2,30.977,-84.1484,1
2008,February,1,GEORGIA,TAE,2.01,75.0,1,5.0,S,30.7276,-84.55,30.7465,-84.5242,0
2008,July,16,NORTH DAKOTA,FGF,0.3,25.0,0,3.0,SE,47.57,-97.84,47.57,-97.84,0
2008,July,15,MINNESOTA,FGF,1.0,50.0,2,3.0,S,46.31,-95.25,46.3201,-95.2041,0
2008,July,14,MINNESOTA,FGF,0.2,25.0,0,3.0,NNE,46.71,-95.77,46.71,-95.77,0
2008,July,14,NORTH DAKOTA,FGF,3.0,75.0,5,7.0,W,48.86,-99.53,48.8409,-99.4534,0
2008,July,15,NORTH DAKOTA,FGF,5.0,150.0,7,4.0,E,48.69,-99.09,48.6632,-98.9786,1
2008,July,15,NORTH DAKOTA,FGF,7.0,150.0,10,5.0,NNW,48.7,-98.95,48.6834,-98.8116,1
2008,July,15,NEBRASKA,GID,0.1,25.0,0,2.0,N,40.33,-97.67,40.33,-97.67,0
2008,July,19,MINNESOTA,FGF,1.0,75.0,2,4.0,SSW,48.63,-97.1,48.6299,-97.082,0
2008,July,17,NORTH DAKOTA,FGF,0.5,25.0,1,3.0,NW,48.35,-97.97,48.3507,-97.9662,0
2008,July,18,NORTH DAKOTA,FGF,4.0,30.0,7,0.0,E,48.37,-97.42,48.3602,-97.32,0
2008,July,19,NORTH DAKOTA,FGF,0.2,40.0,0,3.0,SSE,48.76,-97.41,48.76,-97.41,0
2008,July,20,MINNESOTA,FGF,1.0,50.0,2,3.0,NNW,48.51,-96.91,48.4901,-96.8951,0
2008,June,18,KANSAS,TOP,0.1,25.0,0,1.0,S,39.9609,-95.7304,39.9609,-95.7304,0
2008,July,15,WISCONSIN,GRB,0.24,25.0,1,6.0,NNW,45.119,-89.427,45.119,-89.432,0
2008,July,19,NORTH DAKOTA,FGF,3.0,75.0,7,3.0,WNW,48.64,-97.23,48.6235,-97.1365,0
2008,June,15,KANSAS,TOP,14.35,100.0,14,2.0,W,39.2495,-97.361,39.4085,-97.1881,0
2008,June,16,KANSAS,TOP,0.1,50.0,0,3.0,E,39.9722,-96.5473,39.9722,-96.5473,0
2008,August,13,ARIZONA,FGZ,1.0,10.0,15,4.0,NW,35.81,-112.33,35.81,-112.33,0
2008,July,15,WISCONSIN,GRB,0.1,15.0,0,4.0,NW,45.1,-89.69,45.1,-89.69,0
2008,July,17,WISCONSIN,GRB,1.57,25.0,5,4.0,SE,44.55,-90.201,44.538,-90.174,0
2008,July,18,MINNESOTA,MPX,0.78,25.0,2,3.0,NE,45.1153,-94.2721,45.1225,-94.2598,1
2008,June,18,NEBRASKA,OAX,1.29,100.0,2,2.0,S,40.0082,-95.5234,40.0218,-95.5069,0
2008,July,7,NORTH DAKOTA,FGF,0.1,30.0,0,1.0,S,46.2555,-96.6,46.2555,-96.6,0
2008,August,16,IOWA,DVN,7.98,250.0,18,3.0,NNE,42.0128,-90.4562,41.9165,-90.3702,1
2008,July,14,MINNESOTA,FGF,2.0,25.0,4,4.0,NNW,47.23,-95.97,47.2335,-95.9174,0
2008,July,15,MINNESOTA,FGF,10.0,75.0,15,4.0,ENE,46.75,-95.62,46.8366,-95.3886,0
2008,September,9,LOUISIANA,SHV,0.5,75.0,1,2.0,NNE,32.608,-93.417,32.615,-93.418,0
2008,September,15,LOUISIANA,SHV,1.95,40.0,1,1.0,ENE,32.6346,-93.3035,32.6628,-93.3033,0
2008,September,14,ARKANSAS,SHV,0.5,40.0,1,0.0,NW,33.0349,-92.185,33.0396,-92.1866,0
2008,September,13,ARKANSAS,SHV,0.25,30.0,1,4.0,ESE,33.124,-92.198,33.1214,-92.1959,0
2008,September,14,LOUISIANA,SHV,0.25,40.0,1,3.0,SW,32.1538,-93.3386,32.157,-93.3385,0
2008,September,15,KANSAS,TOP,0.6,50.0,1,5.0,S,38.8762,-95.0818,38.8809,-95.0723,0
2008,September,19,LOUISIANA,SHV,0.5,30.0,1,2.0,S,32.1467,-92.6996,32.17,-92.69,0
2008,August,13,GEORGIA,GSP,3.13,30.0,3,1.0,S,34.441,-82.92,34.485,-82.907,0
2008,September,22,LOUISIANA,SHV,4.0,50.0,4,1.0,ESE,31.66,-92.88,31.7,-92.83,0
2008,June,18,IOWA,OAX,2.35,40.0,2,2.0,SW,41.4795,-95.9273,41.5014,-95.8925,0
2008,September,7,TEXAS,SHV,0.25,75.0,1,1.0,SSE,31.4822,-94.5205,31.4841,-94.5245,0
2008,May,17,KANSAS,GID,1.75,200.0,2,4.0,SSW,39.2053,-99.6051,39.2066,-99.5578,0
2008,May,16,NEBRASKA,GID,12.29,100.0,18,1.0,SSW,40.6615,-99.1829,40.6907,-98.9515,0
2008,May,17,NEBRASKA,GID,3.61,100.0,8,1.0,NNE,40.8989,-98.1146,40.8811,-98.0496,0
2008,August,15,NORTH DAKOTA,BIS,1.86,35.0,5,4.0,SW,47.4286,-100.631,47.4318,-100.5915,0
2008,August,15,NORTH DAKOTA,BIS,1.0,35.0,3,5.0,E,48.02,-100.7326,48.02,-100.711,0
